"tweet_id","in_reply_to_status_id","in_reply_to_user_id","retweeted_status_id","retweeted_status_user_id","timestamp","source","text","expanded_urls"
"226026132699496450","","16116572","","","2012-07-19 18:50:04 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@zed NEVER CHANGE THIS AVATAR"
"226007983103021057","226006830487314432","14143983","","","2012-07-19 17:37:56 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@wickman I had to update git from 1.7.1 to 1.7.10 just to pull science."
"225996667118292992","","","225994649263808512","210936033","2012-07-19 16:52:58 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter for  iPhone</a>","RT @flickrAPI: A request: http://t.co/vThSqHlG #dearinternet #dearmarissamayer","http://flickr.com/dearinternet"
"225805207282532352","","1583331","","","2012-07-19 04:12:11 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@evanm you favorite troll"
"225803622921957376","225801971842576385","649683","","","2012-07-19 04:05:53 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@pennig I just wish I had been one of these tykes: http://t.co/uF2nJfPf","http://childrenwithswag.tumblr.com/"
"225803384769368065","225801956927631360","757502","","","2012-07-19 04:04:56 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@weightshift A proper road bike is first on my list. Need a legit derailleur and cassette."
"225798481497952256","","","","","2012-07-19 03:45:27 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","My last five photos on Instagram are from bike rides so I guess I'm that guy now."
"225789781995552768","225785926796865536","757502","","","2012-07-19 03:10:53 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@weightshift Wow, this site is beautiful, looking forward to reading more, need to improve my biking knowledge."
"225775334493130752","225773354194460672","18346744","","","2012-07-19 02:13:29 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@emage http://t.co/Gb4ynVnz @dokas can also vouch for this","http://www.zingermans.com/Category.aspx?category=zing_clubs"
"225773247206137856","225729532861247488","22915745","","","2012-07-19 02:05:11 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@kpk https://t.co/YsmU9g4o","https://twitter.com/couch/status/98626184308469760"
"225714300365463553","","16521996","","","2012-07-18 22:10:57 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@fat @iano http://t.co/uF2nJfPf","http://childrenwithswag.tumblr.com/"
"225708816908562432","225707859457998848","14166065","","","2012-07-18 21:49:10 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@jordanekay That's assuming they follow you though, which I feel is often not the case with many lists."
"225700819348107264","225698258666786817","11113","","","2012-07-18 21:17:23 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@mat @jsnell Also, the Flickr upload comes from Instagram's proxy, a low-res version. Here's what the camera roll gets: http://t.co/B4mXRszU","http://www.flickr.com/photos/wcouch/6168300785/sizes/o/"
"225648443366977537","225648357568286720","13462502","","","2012-07-18 17:49:15 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@Truebe keep dreaming"
"225647889370714112","","","","","2012-07-18 17:47:05 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","This morning on top of Hawk Hill, it looked like fall, but felt like summer. http://t.co/wm8HuvLp","http://twitter.com/couch/status/225647889370714112/photo/1"
"225639673308000257","225638147558617093","15155313","","","2012-07-18 17:14:24 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@ahemphill Mostly to the stretchy things, but hey, I broke 11 PRs!"
"225637689460916224","225635770390691840","15155313","","","2012-07-18 17:06:31 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@ahemphill ?"
"225485161930821633","225453127292297216","146703","","","2012-07-18 07:00:26 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@jackcheng And I just closed out the day by reading The Line Sitters! Coastal synchronicity."
"225451229667524608","","","","","2012-07-18 04:45:37 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","Only thing that would?ve made @donttrythis? interview of @davidchang tonight better would?ve been a bowl of @ivanramen. http://t.co/xkaG7yyI","http://twitter.com/couch/status/225451229667524608/photo/1"
"225410327397924864","","","","","2012-07-18 02:03:04 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","?What was iSync??

oh god i?m old"
"225375996432490496","225369255535837185","647473","","","2012-07-17 23:46:39 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@sayrer @danwrong @angustweets Seconding for shirts branded with ?individual idiot?"
"225374902570598400","225374723557699586","16018018","","","2012-07-17 23:42:18 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@JimJones *Good* choice. ?Whaling Tale? is amazing."
"225317462109986817","225310688661344258","757502","","","2012-07-17 19:54:03 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@weightshift Let me help you make that a little better: http://t.co/W72Bg66Q","http://maxgif.com/5A7"
"225317314508230656","225310688661344258","757502","","","2012-07-17 19:53:28 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@weightshift YES"
"225314133069926401","225301135458697216","26233","","","2012-07-17 19:40:50 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@xc suburban education son"
"225314061141807105","225308710656950274","18522882","","","2012-07-17 19:40:32 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@eunilee not advocating it, just explaining what it is and how it exists"
"225126988678053890","","","","","2012-07-17 07:17:11 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","Current status: http://t.co/jfMWZlbF","http://mlkshk.com/r/CUV1"
"225105804074815488","","21937199","","","2012-07-17 05:53:00 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@haley uh do you know about @Bill_Nye_tho?"
"225031467804270592","225029769941614594","16815305","","","2012-07-17 00:57:37 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@dvvglvs old people love to highlight this, and the upper yeast side eats it up"
"225030765438705664","225029677071339520","18346744","","","2012-07-17 00:54:50 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@emage I live a block down the street from it, holler if you ever stop by!"
"225000244004401152","224999816466415617","15349546","","","2012-07-16 22:53:33 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@chenosaurus are you matt groening"
"224967450071019521","","","","","2012-07-16 20:43:14 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","Beautiful photos of the newly opened @heathceramics warehouse from @weightshift: http://t.co/x5QRY6Xm","http://nazhamid.com/post/27350191646/akio-nukaga"
"224926610611113986","","","","","2012-07-16 18:00:57 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","How to make me emotional about San Francisco: http://t.co/k3vll45d","http://hypnosf.com"
"224924573173420033","224837936263331842","5130591","","","2012-07-16 17:52:51 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@btrpkc unfortunately, yes"
"224614481949499392","224610270306242560","9554832","","","2012-07-15 21:20:40 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@ashsmash I recently told @kvanscha that her actual life reminded me of Eliza?s."
"224584062860410881","224581768035045377","20875846","","","2012-07-15 19:19:47 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@lexr probably just a yuppie http://t.co/f9Fl2Kmw","http://www.theatlantic.com/business/archive/2012/07/why-only-yuppies-feel-busy-an-economic-theory/259534/"
"224570358093713409","","","","","2012-07-15 18:25:20 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","The first thing @andrly told me when I moved to San Francisco was that you have to fight for time to yourself here. My, was she right."
"224567416787714048","224566669803126785","7870982","","","2012-07-15 18:13:39 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@millsbaker Sounded like a war zone, car alarms every hour. 18th/Bryant."
"224565331010654209","224553932234563585","14635047","","","2012-07-15 18:05:21 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@davidjohannes Coffee Bar"
"224561464738983936","224560875254718465","7870982","","","2012-07-15 17:50:00 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@millsbaker http://t.co/PC9ZLYP2

I recall seeing your address on a photo you posted here, I?m two blocks south.","http://nickd.org/log/yep.gif"
"224560454511509504","224557504271618048","7870982","","","2012-07-15 17:45:59 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@millsbaker I think you?re only a few blocks from me."
"223927153169924097","","15349546","","","2012-07-13 23:49:28 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@chenosaurus best fucking opening ever"
"223912679604097024","223909125384445952","15335058","","","2012-07-13 22:51:57 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@todd i?m convinced @sayrer is a hipster Matrix agent"
"223889464236326912","","","","","2012-07-13 21:19:44 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","For his team?s interns, @xc ordered an #omgubericecream truck. http://t.co/7F0vSvxS","http://twitter.com/couch/status/223889464236326912/photo/1"
"223882453666902018","","26233","","","2012-07-13 20:51:51 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@xc @leftparen @chanian @chenosaurus i hate all of you"
"223869915545862146","223847352509804545","17924187","","","2012-07-13 20:02:01 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@davidocoulter current status http://t.co/uMJfeRND","http://maxgif.com/55q"
"223865855916785665","223862430982348800","16521996","","","2012-07-13 19:45:53 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@fat @xc oh god, they were right in front of us!"
"223847039245627392","","","","","2012-07-13 18:31:07 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter for  iPhone</a>","OH ?Algorithms can never make up for people with too much time on their hands.?"
"223841019127529472","","","223839531080744960","577558868","2012-07-13 18:07:12 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","RT @AbbotsCellar: Something tells me we're the only restaurant in the city with a sink like this: http://t.co/Kypd9GHt","http://twitter.com/AbbotsCellar/status/223839531080744960/photo/1"
